"FinancialYear","HBR","HBT","Dataset","DatasetQF","DischargeCount","DischargeCountQF","PatientsCount","PatientCountQF"
"2003/04","S08000032","S08000022","Total","d","10"," ","5"," "
"2003/04","S08000032","S08000022","SMR01"," ","0"," ","0"," "
"2003/04","S08000032","S08000022","SMR04"," ","10"," ","5"," "
"2003/04","S08000032","S08000032","Total","d","3745"," ","2555"," "
"2003/04","S08000032","S08000032","SMR01"," ","995"," ","685"," "
"2003/04","S08000032","S08000032","SMR04"," ","2750"," ","1955"," "
"2003/04","S08000032","S08000024","Total","d","35"," ","25"," "
"2003/04","S08000032","S08000024","SMR01"," ","10"," ","10"," "
"2003/04","S08000032","S08000024","SMR04"," ","20"," ","20"," "
"2003/04","S08000032","S08000025","Total","d","0"," ","0"," "
"2003/04","S08000032","S08000025","SMR01"," ","0"," ","0"," "
"2003/04","S08000032","S08000025","SMR04"," ","",":","",":"
"2003/04","S08000032","S08000026","Total","d","0"," ","0"," "
"2003/04","S08000032","S08000026","SMR01"," ","0"," ","0"," "
"2003/04","S08000032","S08000026","SMR04"," ","",":","",":"
"2003/04","S08000032","S08000030","Total","d","5"," ","5"," "
"2003/04","S08000032","S08000030","SMR01"," ","0"," ","0"," "
"2003/04","S08000032","S08000030","SMR04"," ","0"," ","0"," "
"2003/04","S08000032","S08000028","Total","d","0"," ","0"," "
"2003/04","S08000032","S08000028","SMR01"," ","0"," ","0"," "
"2003/04","S08000032","S08000028","SMR04"," ","0"," ","0"," "
"2003/04","S08000032","SB0802","Total","d","15"," ","10"," "
"2003/04","S08000032","SB0802","SMR01"," ","",":","",":"
"2003/04","S08000032","SB0802","SMR04"," ","15"," ","10"," "
"2003/04","S08000024","SB0801","Total","d","0"," ","0"," "
"2003/04","S08000024","SB0801","SMR01"," ","0"," ","0"," "
"2003/04","S08000024","SB0801","SMR04"," ","",":","",":"
"2003/04","S08000024","S08000015","Total","d","0"," ","0"," "
"2003/04","S08000024","S08000015","SMR01"," ","0"," ","0"," "
"2003/04","S08000024","S08000015","SMR04"," ","0"," ","0"," "
"2003/04","S08000024","S08000016","Total","d","5"," ","5"," "
"2003/04","S08000024","S08000016","SMR01"," ","5"," ","5"," "
"2003/04","S08000024","S08000016","SMR04"," ","0"," ","0"," "
"2003/04","S08000024","S08000017","Total","d","0"," ","0"," "
"2003/04","S08000024","S08000017","SMR01"," ","0"," ","0"," "
"2003/04","S08000024","S08000017","SMR04"," ","0"," ","0"," "
"2003/04","S08000024","S08000029","Total","d","10"," ","10"," "
"2003/04","S08000024","S08000029","SMR01"," ","0"," ","0"," "
"2003/04","S08000024","S08000029","SMR04"," ","5"," ","5"," "
"2003/04","S08000024","S08000019","Total","d","5"," ","5"," "
"2003/04","S08000024","S08000019","SMR01"," ","0"," ","0"," "
"2003/04","S08000024","S08000019","SMR04"," ","5"," ","5"," "
"2003/04","S08000024","S08000020","Total","d","5"," ","5"," "
"2003/04","S08000024","S08000020","SMR01"," ","0"," ","0"," "
"2003/04","S08000024","S08000020","SMR04"," ","0"," ","0"," "
"2003/04","S08000024","S08000031","Total","d","10"," ","10"," "
"2003/04","S08000024","S08000031","SMR01"," ","5"," ","5"," "
"2003/04","S08000024","S08000031","SMR04"," ","5"," ","5"," "
"2003/04","S08000024","S08000022","Total","d","5"," ","5"," "
"2003/04","S08000024","S08000022","SMR01"," ","0"," ","0"," "
"2003/04","S08000024","S08000022","SMR04"," ","5"," ","5"," "
"2003/04","S08000024","S08000032","Total","d","0"," ","0"," "
"2003/04","S08000024","S08000032","SMR01"," ","0"," ","0"," "
"2003/04","S08000024","S08000032","SMR04"," ","0"," ","0"," "
"2003/04","S08000024","S08000024","Total","d","5900"," ","3850"," "
"2003/04","S08000024","S08000024","SMR01"," ","1375"," ","975"," "
"2003/04","S08000024","S08000024","SMR04"," ","4525"," ","3020"," "
"2003/04","S08000024","S08000025","Total","d","0"," ","0"," "
"2003/04","S08000024","S08000025","SMR01"," ","0"," ","0"," "
"2003/04","S08000024","S08000025","SMR04"," ","",":","",":"
"2003/04","S08000024","S08000026","Total","d","0"," ","0"," "
"2003/04","S08000024","S08000026","SMR01"," ","0"," ","0"," "
"2003/04","S08000024","S08000026","SMR04"," ","",":","",":"
"2003/04","S08000024","S08000030","Total","d","5"," ","5"," "
"2003/04","S08000024","S08000030","SMR01"," ","5"," ","5"," "
"2003/04","S08000024","S08000030","SMR04"," ","5"," ","5"," "
"2003/04","S08000024","S08000028","Total","d","0"," ","0"," "
"2003/04","S08000024","S08000028","SMR01"," ","0"," ","0"," "
"2003/04","S08000024","S08000028","SMR04"," ","0"," ","0"," "
"2003/04","S08000024","SB0802","Total","d","15"," ","10"," "
"2003/04","S08000024","SB0802","SMR01"," ","",":","",":"
"2003/04","S08000024","SB0802","SMR04"," ","15"," ","10"," "
"2003/04","S08000025","SB0801","Total","d","0"," ","0"," "
"2003/04","S08000025","SB0801","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","SB0801","SMR04"," ","",":","",":"
"2003/04","S08000025","S08000015","Total","d","0"," ","0"," "
"2003/04","S08000025","S08000015","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","S08000015","SMR04"," ","0"," ","0"," "
"2003/04","S08000025","S08000016","Total","d","0"," ","0"," "
"2003/04","S08000025","S08000016","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","S08000016","SMR04"," ","0"," ","0"," "
"2003/04","S08000025","S08000017","Total","d","0"," ","0"," "
"2003/04","S08000025","S08000017","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","S08000017","SMR04"," ","0"," ","0"," "
"2003/04","S08000025","S08000029","Total","d","0"," ","0"," "
"2003/04","S08000025","S08000029","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","S08000029","SMR04"," ","0"," ","0"," "
"2003/04","S08000025","S08000019","Total","d","0"," ","0"," "
"2003/04","S08000025","S08000019","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","S08000019","SMR04"," ","0"," ","0"," "
"2003/04","S08000025","S08000020","Total","d","40"," ","25"," "
"2003/04","S08000025","S08000020","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","S08000020","SMR04"," ","35"," ","25"," "
"2003/04","S08000025","S08000031","Total","d","0"," ","0"," "
"2003/04","S08000025","S08000031","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","S08000031","SMR04"," ","0"," ","0"," "
"2003/04","S08000025","S08000022","Total","d","0"," ","0"," "
"2003/04","S08000025","S08000022","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","S08000022","SMR04"," ","0"," ","0"," "
"2003/04","S08000025","S08000032","Total","d","0"," ","0"," "
"2003/04","S08000025","S08000032","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","S08000032","SMR04"," ","0"," ","0"," "
"2003/04","S08000025","S08000024","Total","d","5"," ","0"," "
"2003/04","S08000025","S08000024","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","S08000024","SMR04"," ","5"," ","0"," "
"2003/04","S08000025","S08000025","Total","d","70"," ","55"," "
"2003/04","S08000025","S08000025","SMR01"," ","70"," ","55"," "
"2003/04","S08000025","S08000026","Total","d","0"," ","0"," "
"2003/04","S08000025","S08000026","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","S08000026","SMR04"," ","",":","",":"
"2003/04","S08000025","S08000030","Total","d","0"," ","0"," "
"2003/04","S08000025","S08000030","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","S08000030","SMR04"," ","0"," ","0"," "
"2003/04","S08000025","S08000028","Total","d","0"," ","0"," "
"2003/04","S08000025","S08000028","SMR01"," ","0"," ","0"," "
"2003/04","S08000025","S08000028","SMR04"," ","0"," ","0"," "
"2003/04","S08000025","SB0802","Total","d","0"," ","0"," "
"2003/04","S08000025","SB0802","SMR01"," ","",":","",":"
"2003/04","S08000025","SB0802","SMR04"," ","0"," ","0"," "
"2003/04","S08000026","SB0801","Total","d","0"," ","0"," "
"2003/04","S08000026","SB0801","SMR01"," ","0"," ","0"," "
"2003/04","S08000026","SB0801","SMR04"," ","",":","",":"
"2003/04","S08000026","S08000015","Total","d","0"," ","0"," "
"2003/04","S08000026","S08000015","SMR01"," ","0"," ","0"," "
"2003/04","S08000026","S08000015","SMR04"," ","0"," ","0"," "
"2003/04","S08000026","S08000016","Total","d","0"," ","0"," "
"2003/04","S08000026","S08000016","SMR01"," ","0"," ","0"," "
"2003/04","S08000026","S08000016","SMR04"," ","0"," ","0"," "
"2003/04","S08000026","S08000017","Total","d","0"," ","0"," "
"2003/04","S08000026","S08000017","SMR01"," ","0"," ","0"," "
"2003/04","S08000026","S08000017","SMR04"," ","0"," ","0"," "
"2003/04","S08000026","S08000029","Total","d","0"," ","0"," "
"2003/04","S08000026","S08000029","SMR01"," ","0"," ","0"," "
"2003/04","S08000026","S08000029","SMR04"," ","0"," ","0"," "
"2003/04","S08000026","S08000019","Total","d","0"," ","0"," "
"2003/04","S08000026","S08000019","SMR01"," ","0"," ","0"," "
"2003/04","S08000026","S08000019","SMR04"," ","0"," ","0"," "
"2003/04","S08000026","S08000020","Total","d","50"," ","30"," "
"2003/04","S08000026","S08000020","SMR01"," ","5"," ","5"," "
"2003/04","S08000026","S08000020","SMR04"," ","45"," ","25"," "
"2003/04","S08000026","S08000031","Total","d","0"," ","0"," "
"2003/04","S08000026","S08000031","SMR01"," ","0"," ","0"," "
"2003/04","S08000026","S08000031","SMR04"," ","0"," ","0"," "
"2003/04","S08000026","S08000022","Total","d","0"," ","0"," "
"2003/04","S08000026","S08000022","SMR01"," ","0"," ","0"," "
"2003/04","S08000026","S08000022","SMR04"," ","0"," ","0"," "
"2003/04","S08000026","S08000032","Total","d","0"," ","0"," "
"2003/04","S08000026","S08000032","SMR01"," ","0"," ","0"," "
"2003/04","S08000026","S08000032","SMR04"," ","0"," ","0"," "
"2003/04","S08000026","S08000024","Total","d","0"," ","0"," "
"2003/04","S08000026","S08000024","SMR01"," ","0"," ","0"," "
"2003/04","S08000026","S08000024","SMR04"," ","0"," ","0"," "
"2003/04","S08000026","S08000025","Total","d","0"," ","0"," "
"2003/04","S08000026","S08000025","SMR01"," ","0"," ","0"," "
"2003/04","S08000026","S08000025","SMR04"," ","",":","",":"
"2003/04","S08000026","S08000026","Total","d","80"," ","65"," "
"2003/04","S08000026","S08000026","SMR01"," ","80"," ","65"," "
"2003/04","S08000026","S08000030","Total","d","0"," ","0"," "
"2003/04","S08000026","S08000030","SMR01"," ","0"," ","0"," "
"2003/04","S08000026","S08000030","SMR04"," ","0"," ","0"," "
"2003/04","S08000026","S08000028","Total","d","0"," ","0"," "
"2003/04","S08000026","S08000028","SMR01"," ","0"," ","0"," "
"2003/04","S08000026","S08000028","SMR04"," ","0"," ","0"," "
"2003/04","S08000026","SB0802","Total","d","0"," ","0"," "
"2003/04","S08000026","SB0802","SMR01"," ","",":","",":"
"2003/04","S08000026","SB0802","SMR04"," ","0"," ","0"," "
"2003/04","S08000030","SB0801","Total","d","0"," ","0"," "
"2003/04","S08000030","SB0801","SMR01"," ","0"," ","0"," "
"2003/04","S08000030","SB0801","SMR04"," ","",":","",":"
"2003/04","S08000030","S08000015","Total","d","0"," ","0"," "
"2003/04","S08000030","S08000015","SMR01"," ","0"," ","0"," "
"2003/04","S08000030","S08000015","SMR04"," ","0"," ","0"," "
"2003/04","S08000030","S08000016","Total","d","5"," ","5"," "
"2003/04","S08000030","S08000016","SMR01"," ","0"," ","0"," "
"2003/04","S08000030","S08000016","SMR04"," ","5"," ","5"," "
"2003/04","S08000030","S08000017","Total","d","5"," ","0"," "
"2003/04","S08000030","S08000017","SMR01"," ","0"," ","0"," "
"2003/04","S08000030","S08000017","SMR04"," ","0"," ","0"," "
"2003/04","S08000030","S08000029","Total","d","40"," ","40"," "
"2003/04","S08000030","S08000029","SMR01"," ","5"," ","5"," "
"2003/04","S08000030","S08000029","SMR04"," ","35"," ","35"," "
"2003/04","S08000030","S08000019","Total","d","15"," ","10"," "
"2003/04","S08000030","S08000019","SMR01"," ","0"," ","0"," "
"2003/04","S08000030","S08000019","SMR04"," ","15"," ","10"," "
"2003/04","S08000030","S08000020","Total","d","10"," ","10"," "
"2003/04","S08000030","S08000020","SMR01"," ","0"," ","0"," "
"2003/04","S08000030","S08000020","SMR04"," ","5"," ","5"," "
"2003/04","S08000030","S08000031","Total","d","5"," ","0"," "
"2003/04","S08000030","S08000031","SMR01"," ","0"," ","0"," "
"2003/04","S08000030","S08000031","SMR04"," ","0"," ","0"," "
"2003/04","S08000030","S08000022","Total","d","5"," ","5"," "
"2003/04","S08000030","S08000022","SMR01"," ","0"," ","0"," "
"2003/04","S08000030","S08000022","SMR04"," ","0"," ","0"," "
"2003/04","S08000030","S08000032","Total","d","0"," ","0"," "
"2003/04","S08000030","S08000032","SMR01"," ","0"," ","0"," "
"2003/04","S08000030","S08000032","SMR04"," ","0"," ","0"," "
"2003/04","S08000030","S08000024","Total","d","5"," ","5"," "
"2003/04","S08000030","S08000024","SMR01"," ","5"," ","5"," "
"2003/04","S08000030","S08000024","SMR04"," ","5"," ","5"," "
"2003/04","S08000030","S08000025","Total","d","0"," ","0"," "
"2003/04","S08000030","S08000025","SMR01"," ","0"," ","0"," "
"2003/04","S08000030","S08000025","SMR04"," ","",":","",":"
"2003/04","S08000030","S08000026","Total","d","0"," ","0"," "
"2003/04","S08000030","S08000026","SMR01"," ","0"," ","0"," "
"2003/04","S08000030","S08000026","SMR04"," ","",":","",":"
"2003/04","S08000030","S08000030","Total","d","2735"," ","1970"," "
"2003/04","S08000030","S08000030","SMR01"," ","495"," ","430"," "
"2003/04","S08000030","S08000030","SMR04"," ","2240"," ","1605"," "
"2003/04","S08000030","S08000028","Total","d","0"," ","0"," "
"2003/04","S08000030","S08000028","SMR01"," ","0"," ","0"," "
"2003/04","S08000030","S08000028","SMR04"," ","0"," ","0"," "
"2003/04","S08000030","SB0802","Total","d","10"," ","5"," "
"2003/04","S08000030","SB0802","SMR01"," ","",":","",":"
"2003/04","S08000030","SB0802","SMR04"," ","10"," ","5"," "
"2003/04","S08000028","SB0801","Total","d","0"," ","0"," "
"2003/04","S08000028","SB0801","SMR01"," ","0"," ","0"," "
"2003/04","S08000028","SB0801","SMR04"," ","",":","",":"
"2003/04","S08000028","S08000015","Total","d","0"," ","0"," "
"2003/04","S08000028","S08000015","SMR01"," ","0"," ","0"," "
"2003/04","S08000028","S08000015","SMR04"," ","0"," ","0"," "
"2003/04","S08000028","S08000016","Total","d","0"," ","0"," "
"2003/04","S08000028","S08000016","SMR01"," ","0"," ","0"," "
"2003/04","S08000028","S08000016","SMR04"," ","0"," ","0"," "
"2003/04","S08000028","S08000017","Total","d","0"," ","0"," "
"2003/04","S08000028","S08000017","SMR01"," ","0"," ","0"," "
"2003/04","S08000028","S08000017","SMR04"," ","0"," ","0"," "
"2003/04","S08000028","S08000029","Total","d","0"," ","0"," "
"2003/04","S08000028","S08000029","SMR01"," ","0"," ","0"," "
"2003/04","S08000028","S08000029","SMR04"," ","0"," ","0"," "
"2003/04","S08000028","S08000019","Total","d","0"," ","0"," "
"2003/04","S08000028","S08000019","SMR01"," ","0"," ","0"," "
"2003/04","S08000028","S08000019","SMR04"," ","0"," ","0"," "
"2003/04","S08000028","S08000020","Total","d","0"," ","0"," "
"2003/04","S08000028","S08000020","SMR01"," ","0"," ","0"," "
"2003/04","S08000028","S08000020","SMR04"," ","0"," ","0"," "
"2003/04","S08000028","S08000031","Total","d","10"," ","10"," "
"2003/04","S08000028","S08000031","SMR01"," ","0"," ","0"," "
"2003/04","S08000028","S08000031","SMR04"," ","5"," ","5"," "
"2003/04","S08000028","S08000022","Total","d","10"," ","10"," "
"2003/04","S08000028","S08000022","SMR01"," ","5"," ","5"," "
"2003/04","S08000028","S08000022","SMR04"," ","10"," ","5"," "
"2003/04","S08000028","S08000032","Total","d","0"," ","0"," "
"2003/04","S08000028","S08000032","SMR01"," ","0"," ","0"," "
"2003/04","S08000028","S08000032","SMR04"," ","0"," ","0"," "
"2003/04","S08000028","S08000024","Total","d","0"," ","0"," "
"2003/04","S08000028","S08000024","SMR01"," ","0"," ","0"," "
"2003/04","S08000028","S08000024","SMR04"," ","0"," ","0"," "
"2003/04","S08000028","S08000025","Total","d","0"," ","0"," "
"2003/04","S08000028","S08000025","SMR01"," ","0"," ","0"," "
"2003/04","S08000028","S08000025","SMR04"," ","",":","",":"
"2003/04","S08000028","S08000026","Total","d","0"," ","0"," "
"2003/04","S08000028","S08000026","SMR01"," ","0"," ","0"," "
"2003/04","S08000028","S08000026","SMR04"," ","",":","",":"
"2003/04","S08000028","S08000030","Total","d","5"," ","0"," "
"2003/04","S08000028","S08000030","SMR01"," ","5"," ","0"," "
"2003/04","S08000028","S08000030","SMR04"," ","0"," ","0"," "
"2003/04","S08000028","S08000028","Total","d","390"," ","255"," "
"2003/04","S08000028","S08000028","SMR01"," ","210"," ","165"," "
"2003/04","S08000028","S08000028","SMR04"," ","180"," ","105"," "
"2003/04","S08000028","SB0802","Total","d","0"," ","0"," "
"2003/04","S08000028","SB0802","SMR01"," ","",":","",":"
"2003/04","S08000028","SB0802","SMR04"," ","0"," ","0"," "
"2004/05","S08000015","SB0801","Total","d","0"," ","0"," "
"2004/05","S08000015","SB0801","SMR01"," ","0"," ","0"," "
"2004/05","S08000015","SB0801","SMR04"," ","",":","",":"
"2004/05","S08000015","S08000015","Total","d","2870"," ","1930"," "
"2004/05","S08000015","S08000015","SMR01"," ","900"," ","670"," "
"2004/05","S08000015","S08000015","SMR04"," ","1970"," ","1360"," "
"2004/05","S08000015","S08000016","Total","d","0"," ","0"," "
"2004/05","S08000015","S08000016","SMR01"," ","0"," ","0"," "
"2004/05","S08000015","S08000016","SMR04"," ","0"," ","0"," "
"2004/05","S08000015","S08000017","Total","d","5"," ","5"," "
"2004/05","S08000015","S08000017","SMR01"," ","0"," ","0"," "
"2004/05","S08000015","S08000017","SMR04"," ","0"," ","0"," "
"2004/05","S08000015","S08000029","Total","d","0"," ","0"," "
"2004/05","S08000015","S08000029","SMR01"," ","0"," ","0"," "
"2004/05","S08000015","S08000029","SMR04"," ","0"," ","0"," "
"2004/05","S08000015","S08000019","Total","d","0"," ","0"," "
"2004/05","S08000015","S08000019","SMR01"," ","0"," ","0"," "
"2004/05","S08000015","S08000019","SMR04"," ","0"," ","0"," "
"2004/05","S08000015","S08000020","Total","d","0"," ","0"," "
"2004/05","S08000015","S08000020","SMR01"," ","0"," ","0"," "
"2004/05","S08000015","S08000020","SMR04"," ","0"," ","0"," "
"2004/05","S08000015","S08000031","Total","d","60"," ","50"," "
"2004/05","S08000015","S08000031","SMR01"," ","30"," ","25"," "
"2004/05","S08000015","S08000031","SMR04"," ","30"," ","30"," "
"2004/05","S08000015","S08000022","Total","d","5"," ","0"," "
"2004/05","S08000015","S08000022","SMR01"," ","0"," ","0"," "
"2004/05","S08000015","S08000022","SMR04"," ","0"," ","0"," "
"2004/05","S08000015","S08000032","Total","d","0"," ","0"," "
"2004/05","S08000015","S08000032","SMR01"," ","0"," ","0"," "
"2004/05","S08000015","S08000032","SMR04"," ","0"," ","0"," "
"2004/05","S08000015","S08000024","Total","d","5"," ","5"," "
"2004/05","S08000015","S08000024","SMR01"," ","0"," ","0"," "
"2004/05","S08000015","S08000024","SMR04"," ","5"," ","5"," "
"2004/05","S08000015","S08000025","Total","d","0"," ","0"," "
"2004/05","S08000015","S08000025","SMR01"," ","0"," ","0"," "
"2004/05","S08000015","S08000025","SMR04"," ","",":","",":"
"2004/05","S08000015","S08000026","Total","d","0"," ","0"," "
"2004/05","S08000015","S08000026","SMR01"," ","0"," ","0"," "
"2004/05","S08000015","S08000026","SMR04"," ","",":","",":"
"2004/05","S08000015","S08000030","Total","d","0"," ","0"," "
